,A1,A10,A6,E1,E19P,E19S,E19V,E20P,E20S,E20T,RES,S19,S1M,S1S,S20,S9M,STBY
2020-01-14 12:30:00,3.0638,37.4971,8.4873,0.6697,345.0493,324.3942,47.0793,1307.12,846.262,4348.41,0.6697,48.1488,48.1488,48.1488,48.1488,48.1488,48.1488
2020-01-14 13:00:00,3.0661,37.5149,8.5881,0.6681,347.1045,321.8772,47.0604,1304.89,850.8039,4349.09,0.6681,51.022,51.022,51.022,51.022,51.022,51.022
2020-01-14 13:30:00,3.0099,37.0937,8.3142,0.6628,341.9534,322.1243,47.1067,1294.73,851.4895,4321.41,0.6628,43.2876,43.2876,43.2876,43.2876,43.2876,43.2876
2020-01-14 14:00:00,2.9737,36.5303,8.2791,0.6437,337.663,322.9054,46.3954,1285.15,845.403,4289.03,0.6437,42.9831,42.9831,42.9831,42.9831,42.9831,42.9831
2020-01-14 14:30:00,2.9006,35.8169,7.9915,0.6587,338.5636,321.7367,46.0419,1280.81,830.6613,4288.48,0.6587,43.6121,43.6121,43.6121,43.6121,43.6121,43.6121
2020-01-14 15:00:00,2.8857,34.828,8.3213,0.6926,345.0942,321.5932,45.9515,1287.28,828.1342,4278.44,0.6926,43.1691,43.1691,43.1691,43.1691,43.1691,43.1691
2020-01-14 15:30:00,2.7881,33.6663,9.4951,0.7112,352.2413,321.4081,45.7215,1288.93,816.0928,4297.88,0.7112,43.6909,43.6909,43.6909,43.6909,43.6909,43.6909
2020-01-14 16:00:00,2.7134,32.6087,10.4,0.7652,359.8214,320.2494,45.7712,1284.92,805.2555,4328.68,0.7652,40.8616,40.8616,40.8616,40.8616,40.8616,40.8616
2020-01-14 16:30:00,2.6668,31.6134,11.4236,0.8554,367.2462,318.8901,45.9253,1287.39,795.8821,4359.36,0.8554,42.8363,42.8363,42.8363,42.8363,42.8363,42.8363
2020-01-14 17:00:00,2.6265,30.4052,12.2678,0.9792,371.0103,316.3632,46.7105,1284.79,780.0966,4355.01,0.9792,64.737,64.737,64.737,64.737,64.737,64.737
2020-01-14 17:30:00,2.5491,29.5379,12.7021,1.0732,375.0078,313.301,46.843999999999994,1285.58,758.4925,4361.64,1.0732,63.83,63.83,63.83,63.83,63.83,63.83
2020-01-14 18:00:00,2.4418,27.7981,12.6477,1.1399,367.9937,300.0398,45.9198,1272.6,684.2153,4321.36,1.1399,64.109,64.109,64.109,64.109,64.109,64.109
2020-01-14 18:30:00,2.3535,26.9435,12.2038,1.1597,362.0741,294.3701,45.6314,1263.88,665.6202,4317.19,1.1597,71.0161,71.0161,71.0161,71.0161,71.0161,71.0161
2020-01-14 19:00:00,2.2497,25.9677,11.9585,1.1637,351.9376,286.9325,45.1556,1259.47,657.2986,4316.96,1.1637,69.2694,69.2694,69.2694,69.2694,69.2694,69.2694
2020-01-14 19:30:00,2.1751,25.3323,11.6291,1.1558,347.1104,282.485,44.6984,1241.78,646.756,4313.37,1.1558,65.0736,65.0736,65.0736,65.0736,65.0736,65.0736
2020-01-14 20:00:00,2.0866,24.3702,11.1714,1.1631,338.8398,277.1873,43.9524,1230.09,641.264,4284.46,1.1631,63.3573,63.3573,63.3573,63.3573,63.3573,63.3573
2020-01-14 20:30:00,2.0128,23.4613,10.6636,1.156,336.2989,271.5905,43.367,1222.12,633.7588,4280.08,1.156,67.6826,67.6826,67.6826,67.6826,67.6826,67.6826
2020-01-14 21:00:00,1.92,22.4427,10.4692,1.1192,331.2571,263.5435,42.4616,1211.96,617.4265,4305.85,1.1192,66.5844,66.5844,66.5844,66.5844,66.5844,66.5844
2020-01-14 21:30:00,1.8421,21.6863,10.065,1.0474,327.2439,259.3897,41.7917,1217.74,616.0972,4293.81,1.0474,69.7993,69.7993,69.7993,69.7993,69.7993,69.7993
2020-01-14 22:00:00,1.7601,20.7815,9.3701,0.9654,312.5661,252.3368,40.4353,1200.77,614.7931,4267.56,0.9654,63.6229,63.6229,63.6229,63.6229,63.6229,63.6229
2020-01-14 22:30:00,1.7086,20.2292,8.8138,0.8965,308.483,248.8882,39.3336,1193.78,612.257,4249.13,0.8965,61.4019,61.4019,61.4019,61.4019,61.4019,61.4019
2020-01-14 23:00:00,1.6604,19.6577,8.5207,0.862,302.7907,243.1478,38.3508,1180.43,604.3276,4290.6,0.862,70.5291,70.5291,70.5291,70.5291,70.5291,70.5291
2020-01-14 23:30:00,1.6416,18.905,8.436,0.7967,298.8896,238.7819,37.3303,1166.94,595.4987,4271.31,0.7967,67.9668,67.9668,67.9668,67.9668,67.9668,67.9668
2020-01-15 00:00:00,1.6389,18.8559,8.712,0.7697,316.0649,236.0558,37.0591,1153.937,575.1223,4150.6184,0.7697,2.0855,2.0855,2.0855,2.0855,2.0855,2.0855
2020-01-15 00:30:00,1.6249,18.7813,8.5403,0.7464,312.91900000000004,234.0537,36.5047,1142.9295,571.2928,4120.9694,0.7464,2.5078,2.5078,2.5078,2.5078,2.5078,2.5078
2020-01-15 01:00:00,1.6196,18.5971,8.466000000000001,0.7186,313.5651,232.0307,36.1858,1140.0739999999998,562.2971,4084.1776,0.7186,2.1694,2.1694,2.1694,2.1694,2.1694,2.1694
2020-01-15 01:30:00,1.6197,18.658,8.476,0.7125,313.6768,229.2841,35.9654,1132.6831,559.0302,4053.7901,0.7125,2.4558,2.4558,2.4558,2.4558,2.4558,2.4558
2020-01-15 02:00:00,1.6222,18.6547,8.6145,0.7046,313.4559,229.0276,35.815,1130.1582,558.4621,4025.2540000000004,0.7046,2.1606,2.1606,2.1606,2.1606,2.1606,2.1606
2020-01-15 02:30:00,1.6233,18.5451,8.7838,0.7007,313.558,227.9871,35.8857,1120.1815,558.6687,4013.7032,0.7007,2.5263,2.5263,2.5263,2.5263,2.5263,2.5263
2020-01-15 03:00:00,1.6325,18.7958,8.8858,0.6926,316.5622,228.7867,35.9099,1116.0585,566.0759,4013.9627,0.6926,2.4331,2.4331,2.4331,2.4331,2.4331,2.4331
2020-01-15 03:30:00,1.6592,19.1715,8.9955,0.6997,320.3998,231.7707,36.286,1120.5425,574.3943,4030.4376,0.6997,2.8548,2.8548,2.8548,2.8548,2.8548,2.8548
2020-01-15 04:00:00,1.6839,20.3336,9.4117,0.7146,322.4186,238.6077,37.5362,1126.8253,588.3986,4104.1934,0.7146,2.8586,2.8586,2.8586,2.8586,2.8586,2.8586
2020-01-15 04:30:00,1.7408,21.053,9.9097,0.7245,327.7913,244.8597,38.4476,1141.4382,599.5998,4138.7469,0.7245,2.4665,2.4665,2.4665,2.4665,2.4665,2.4665
2020-01-15 05:00:00,1.9256,23.3305,10.8388,0.7722,340.9394,255.7807,40.1446,1165.8485,620.399,4151.5099,0.7722,2.8661,2.8661,2.8661,2.8661,2.8661,2.8661
2020-01-15 05:30:00,2.0802,25.4762,11.6881,0.8259,356.791,266.1062,41.8435,1200.415,643.2181,4198.0654,0.8259,3.1987,3.1987,3.1987,3.1987,3.1987,3.1987
2020-01-15 06:00:00,2.3207,28.7544,13.7547,0.8705,374.6228,285.2536,44.3596,1239.3858,683.5525,4237.3194,0.8705,3.3023,3.3023,3.3023,3.3023,3.3023,3.3023
2020-01-15 06:30:00,2.4557,31.6612,15.3801,0.9462,383.5526,298.5,46.04,1265.5691,706.9707,4308.0906,0.9462,3.4983,3.4983,3.4983,3.4983,3.4983,3.4983
2020-01-15 07:00:00,2.6381,34.2511,17.6109,1.0027,395.6286,311.4366,47.1357,1286.6349,730.5755,4337.2608,1.0027,3.8634,3.8634,3.8634,3.8634,3.8634,3.8634
2020-01-15 07:30:00,2.8273,36.4445,19.1967,0.9695,403.8115,317.1101,47.2721,1284.3895,747.4512,4344.3303,0.9695,3.7349,3.7349,3.7349,3.7349,3.7349,3.7349
2020-01-15 08:00:00,3.0635,38.5409,18.5213,0.9179,405.0558,320.9148,48.0554,1294.8624,765.0157,4319.2243,0.9179,4.4047,4.4047,4.4047,4.4047,4.4047,4.4047
2020-01-15 08:30:00,3.2044,38.9494,16.3711,0.8392,394.2844,321.0703,48.4218,1289.8593,768.7129,4276.1142,0.8392,4.7486,4.7486,4.7486,4.7486,4.7486,4.7486
2020-01-15 09:00:00,3.3268,38.455,14.0783,0.7918,388.3829,321.0637,48.64,1289.0576,778.102,4160.8385,0.7918,5.1233,5.1233,5.1233,5.1233,5.1233,5.1233
2020-01-15 09:30:00,3.4008,38.7062,12.3682,0.7752,382.9686,320.6112,48.4921,1286.2314,778.1914,4152.6385,0.7752,4.6889,4.6889,4.6889,4.6889,4.6889,4.6889
2020-01-15 10:00:00,3.4713,39.3145,11.0316,0.7505,379.6343,320.508,48.5053,1285.8935,774.2836,4169.6485,0.7505,4.3621,4.3621,4.3621,4.3621,4.3621,4.3621
2020-01-15 10:30:00,3.5178,39.0406,10.2703,0.7356,382.7729,317.9528,48.3917,1290.3969,774.7272,4171.3176,0.7356,4.9673,4.9673,4.9673,4.9673,4.9673,4.9673
2020-01-15 11:00:00,3.4576,38.5525,9.7146,0.7214,381.6431,319.0727,48.0663,1289.6862,781.7572,4185.0562,0.7214,4.3509,4.3509,4.3509,4.3509,4.3509,4.3509
2020-01-15 11:30:00,3.4463,38.4875,9.2281,0.7053,381.1409,319.6663,48.1115,1286.6765,780.1775,4199.0564,0.7053,4.2771,4.2771,4.2771,4.2771,4.2771,4.2771
2020-01-15 12:00:00,3.3682,37.9937,8.8724,0.6991,376.9639,318.2432,47.726000000000006,1278.3987,775.0418,4182.9687,0.6991,4.2628,4.2628,4.2628,4.2628,4.2628,4.2628
2020-01-15 12:30:00,3.3817,37.7508,9.051,0.6931,375.0719,316.7435,47.6954,1284.4133,780.5946,4179.0857,0.6931,4.2597,4.2597,4.2597,4.2597,4.2597,4.2597
2020-01-15 13:00:00,3.3536,37.4571,8.9598,0.6782,375.7639,316.4507,47.6179,1286.5573,776.9513,4200.6026,0.6782,4.6017,4.6017,4.6017,4.6017,4.6017,4.6017
2020-01-15 13:30:00,3.2802,37.117,8.731,0.6714,375.6955,315.8218,47.7056,1275.6643,775.4076,4200.8347,0.6714,4.2758,4.2758,4.2758,4.2758,4.2758,4.2758
2020-01-15 14:00:00,3.1019,36.6146,8.7199,0.6866,370.61400000000003,316.9316,47.6172,1265.5186,770.7764,4184.2253,0.6866,4.5957,4.5957,4.5957,4.5957,4.5957,4.5957
2020-01-15 14:30:00,3.0708,35.769,8.8557,0.7009,370.5665,319.1726,47.522,1273.0398,755.5317,4187.7224,0.7009,4.2499,4.2499,4.2499,4.2499,4.2499,4.2499
2020-01-15 15:00:00,3.0384,34.916,9.1406,0.7362,373.9403,317.2974,46.9001,1269.8538,752.4186,4143.8979,0.7362,4.243,4.243,4.243,4.243,4.243,4.243
2020-01-15 15:30:00,2.9663,33.7855,9.6887,0.7845,374.3271,314.478,46.8544,1274.7298,745.1276,4178.5371,0.7845,4.2141,4.2141,4.2141,4.2141,4.2141,4.2141
2020-01-15 16:00:00,2.8962,32.6509,10.6211,0.8346,378.60400000000004,314.689,46.8815,1277.5761,743.242,4246.0118,0.8346,4.2637,4.2637,4.2637,4.2637,4.2637,4.2637
2020-01-15 16:30:00,2.8308,31.6999,11.9961,0.9076,385.3882,315.572,47.1528,1282.0007,737.1757,4268.1997,0.9076,3.6443,3.6443,3.6443,3.6443,3.6443,3.6443
2020-01-15 17:00:00,2.7676,30.9508,12.8781,1.037,390.5714,314.4296,47.9265,1281.1407,729.3387,4298.9734,1.037,3.3822,3.3822,3.3822,3.3822,3.3822,3.3822
2020-01-15 17:30:00,2.6853,30.244,13.3018,1.1183,392.0514,311.0109,48.0285,1275.6676,708.2141,4310.5088,1.1183,3.0647,3.0647,3.0647,3.0647,3.0647,3.0647
2020-01-15 18:00:00,2.5335,28.5322,12.8451,1.1852,388.0932,300.0188,46.7539,1262.7447,659.5197,4292.7655,1.1852,3.1533,3.1533,3.1533,3.1533,3.1533,3.1533
2020-01-15 18:30:00,2.4428,27.843000000000004,12.3745,1.2212,381.9045,294.1995,46.4766,1260.7526,650.1284,4281.4766,1.2212,3.551,3.551,3.551,3.551,3.551,3.551
2020-01-15 19:00:00,2.327,26.8843,11.7178,1.217,374.1571,288.87,46.183,1252.4378,639.7847,4280.3814,1.217,3.0808,3.0808,3.0808,3.0808,3.0808,3.0808
2020-01-15 19:30:00,2.2575,26.0854,11.6998,1.2149,367.4788,284.1966,45.7413,1242.367,631.786,4282.2261,1.2149,3.4316,3.4316,3.4316,3.4316,3.4316,3.4316
2020-01-15 20:00:00,2.185,25.1462,11.3942,1.1842,362.7402,278.3946,44.8635,1224.7568,625.7645,4256.424,1.1842,3.6303,3.6303,3.6303,3.6303,3.6303,3.6303
2020-01-15 20:30:00,2.092,24.149,10.8522,1.1542,355.9647,272.1598,44.3512,1218.4953,618.4695,4257.9992,1.1542,3.1853,3.1853,3.1853,3.1853,3.1853,3.1853
2020-01-15 21:00:00,1.9839,22.9951,10.4597,1.1244,348.5302,265.1197,43.363,1208.5934,610.1245,4243.8157,1.1244,3.2205,3.2205,3.2205,3.2205,3.2205,3.2205
2020-01-15 21:30:00,1.8971,22.0881,10.2727,1.0675,345.8395,261.1783,42.7577,1206.2268,602.4273,4236.4423,1.0675,3.2248,3.2248,3.2248,3.2248,3.2248,3.2248
2020-01-15 22:00:00,1.801,21.2811,9.6899,0.9853,336.1853,254.0141,41.016999999999996,1193.1448,599.2323,4261.7838,0.9853,2.7965,2.7965,2.7965,2.7965,2.7965,2.7965
2020-01-15 22:30:00,1.7504,20.6551,9.1362,0.9113,329.2541,249.0218,40.0122,1180.7193,598.1822,4271.3769,0.9113,2.1479,2.1479,2.1479,2.1479,2.1479,2.1479
2020-01-15 23:00:00,1.7163,19.9321,8.8161,0.8637,326.0525,243.6611,38.7717,1168.5571,586.5972,4271.7146,0.8637,2.5011,2.5011,2.5011,2.5011,2.5011,2.5011
2020-01-15 23:30:00,1.7,19.5388,8.802999999999999,0.8156,324.711,239.56099999999998,38.0167,1160.5284,581.7624,4276.5229,0.8156,2.4837,2.4837,2.4837,2.4837,2.4837,2.4837
2020-01-16 00:00:00,1.6692,18.9829,8.6103,0.7914,318.5185,236.2444,37.0844,1152.0266,582.3055,4172.4867,0.7914,111.5347,111.5347,111.5347,111.5347,111.5347,111.5347
2020-01-16 00:30:00,1.6493,18.7594,8.765,0.7699,317.1282,233.9955,36.6515,1144.4995,577.9631,4146.340999999999,0.7699,79.3803,79.3803,79.3803,79.3803,79.3803,79.3803
2020-01-16 01:00:00,1.6351,18.5662,8.5421,0.7386,315.5313,231.9809,36.2016,1142.3743,573.6236,4134.7625,0.7386,66.1327,66.1327,66.1327,66.1327,66.1327,66.1327
2020-01-16 01:30:00,1.6281,18.3448,8.526,0.7194,312.5568,229.76,35.9666,1133.3533,568.7398,4113.4871,0.7194,79.9421,79.9421,79.9421,79.9421,79.9421,79.9421
2020-01-16 02:00:00,1.6295,18.4076,8.6147,0.7087,309.6425,228.1381,35.6745,1125.275,567.6909,4095.002,0.7087,72.5773,72.5773,72.5773,72.5773,72.5773,72.5773
2020-01-16 02:30:00,1.6175,18.337,8.5542,0.6882,309.8734,226.7299,35.7061,1124.762,569.2496,4119.7331,0.6882,94.1109,94.1109,94.1109,94.1109,94.1109,94.1109
2020-01-16 03:00:00,1.6195,18.5216,8.7267,0.672,313.3609,228.4703,35.8575,1123.9592,577.9623,4116.4108,0.672,52.1073,52.1073,52.1073,52.1073,52.1073,52.1073
2020-01-16 03:30:00,1.6228,19.0006,8.7217,0.6701,312.9231,231.1926,36.2951,1126.9767,582.2776,4092.8858,0.6701,90.5928,90.5928,90.5928,90.5928,90.5928,90.5928
2020-01-16 04:00:00,1.6685,19.9891,8.9162,0.6786,318.5625,238.91400000000002,37.4079,1132.8076,597.4131,4103.1724,0.6786,76.6329,76.6329,76.6329,76.6329,76.6329,76.6329
2020-01-16 04:30:00,1.715,20.7688,9.6293,0.6953,323.7014,245.4318,38.1615,1148.6177,610.5891,4183.6073,0.6953,69.4293,69.4293,69.4293,69.4293,69.4293,69.4293
2020-01-16 05:00:00,1.9034,22.8367,10.5191,0.7341,334.18699999999995,258.4167,39.9478,1184.7573,630.5779,4206.6272,0.7341,73.8297,73.8297,73.8297,73.8297,73.8297,73.8297
2020-01-16 05:30:00,2.0852,25.261999999999997,11.1916,0.7841,349.0657,269.8564,41.6603,1210.9758,653.1108,4214.7756,0.7841,94.2395,94.2395,94.2395,94.2395,94.2395,94.2395
2020-01-16 06:00:00,2.2797,28.4893,13.0962,0.8408,365.6199,286.4836,43.9695,1248.7699,701.7363,4281.3928,0.8408,73.13,73.13,73.13,73.13,73.13,73.13
2020-01-16 06:30:00,2.4238,30.9878,14.8627,0.9048,376.7538,297.4028,45.547,1281.2991,728.8501,4329.1573,0.9048,70.4943,70.4943,70.4943,70.4943,70.4943,70.4943
2020-01-16 07:00:00,2.6172,33.5081,16.7333,0.9684,388.675,310.0138,46.8175,1303.8326,750.8312,4312.2442,0.9684,71.22,71.22,71.22,71.22,71.22,71.22
2020-01-16 07:30:00,2.7747,35.650999999999996,18.0971,0.946,398.0553,317.0549,47.1311,1314.1694,766.5116,4295.1269,0.946,66.8746,66.8746,66.8746,66.8746,66.8746,66.8746
2020-01-16 08:00:00,3.0432,37.3509,17.2896,0.89,403.5317,323.2214,48.1447,1324.3377,782.9832,4244.6212,0.89,70.7341,70.7341,70.7341,70.7341,70.7341,70.7341
2020-01-16 08:30:00,3.1829,38.2793,15.5452,0.8475,398.9916,326.2213,48.6882,1312.9625,791.2769,4176.6959,0.8475,38.8993,38.8993,38.8993,38.8993,38.8993,38.8993
2020-01-16 09:00:00,3.3561,38.235,14.2576,0.8293,396.9778,329.7804,49.0321,1321.3908,800.0775,4214.3694,0.8293,73.624,73.624,73.624,73.624,73.624,73.624
2020-01-16 09:30:00,3.4641,38.9795,14.4715,0.8381,398.1922,333.2186,49.4662,1334.0118,804.7405,4193.122,0.8381,63.2072,63.2072,63.2072,63.2072,63.2072,63.2072
2020-01-16 10:00:00,3.5858,39.8499,15.2801,0.8575,399.5483,337.1045,49.8106,1336.0826,810.1648,4215.026,0.8575,53.9037,53.9037,53.9037,53.9037,53.9037,53.9037
2020-01-16 10:30:00,3.6395,40.063,16.0389,0.8665,402.2057,337.5129,49.875,1345.9856,809.9799,4212.1623,0.8665,45.5667,45.5667,45.5667,45.5667,45.5667,45.5667
2020-01-16 11:00:00,3.633,39.9765,15.6983,0.8857,400.2627,338.1389,49.9446,1358.3494,810.4455,4181.8481,0.8857,56.7588,56.7588,56.7588,56.7588,56.7588,56.7588
2020-01-16 11:30:00,3.5994,39.5224,15.1483,0.8873,393.3834,336.7578,49.9269,1357.7720000000002,804.8207,4172.8263,0.8873,61.4148,61.4148,61.4148,61.4148,61.4148,61.4148
2020-01-16 12:00:00,3.5285,39.4475,15.1985,0.8753,388.5676,334.5952,49.5341,1350.0147,798.3469,4148.5118,0.8753,23.5884,23.5884,23.5884,23.5884,23.5884,23.5884
2020-01-16 12:30:00,3.563,39.0006,14.886,0.8719,392.0428,333.4774,49.457,1347.0093,803.4766,4155.339,0.8719,55.0204,55.0204,55.0204,55.0204,55.0204,55.0204
2020-01-16 13:00:00,3.5451,38.8835,14.7894,0.8621,395.5247,332.5024,49.6704,1346.5116,800.5151,4198.3697,0.8621,64.8853,64.8853,64.8853,64.8853,64.8853,64.8853
2020-01-16 13:30:00,3.4314,38.3695,13.5486,0.8572,395.3855,329.2277,49.4523,1334.5088,802.4806,4231.403,0.8572,68.4871,68.4871,68.4871,68.4871,68.4871,68.4871
2020-01-16 14:00:00,3.3816,37.6358,12.0514,0.8543,386.5874,326.4764,48.8554,1323.4971,800.1868,4224.4072,0.8543,36.1555,36.1555,36.1555,36.1555,36.1555,36.1555
2020-01-16 14:30:00,3.3294,36.6527,11.3749,0.8397,382.4238,322.3652,48.3594,1314.0871,784.9563,4242.4669,0.8397,60.5791,60.5791,60.5791,60.5791,60.5791,60.5791
2020-01-16 15:00:00,3.1482,35.9622,11.4709,0.8567,385.0351,319.5556,47.7092,1304.0323,782.6825,4212.7606,0.8567,53.7942,53.7942,53.7942,53.7942,53.7942,53.7942
2020-01-16 15:30:00,2.9798,34.8153,11.3225,0.8951,379.8647,317.2527,47.6766,1294.7175,774.6035,4213.9091,0.8951,29.899,29.899,29.899,29.899,29.899,29.899
2020-01-16 16:00:00,2.8888,33.5481,11.4145,0.9637,384.44,316.7027,47.5592,1289.5569,768.1543,4233.7408,0.9637,77.4849,77.4849,77.4849,77.4849,77.4849,77.4849
2020-01-16 16:30:00,2.8278,32.3057,12.1695,1.0315,385.7866,315.6245,47.7844,1288.9039,764.4934,4247.3585,1.0315,75.9088,75.9088,75.9088,75.9088,75.9088,75.9088
2020-01-16 17:00:00,2.7583,31.3275,12.7009,1.1083,386.5276,313.1638,48.3866,1282.6475,757.3454,4220.0708,1.1083,91.9209,91.9209,91.9209,91.9209,91.9209,91.9209
2020-01-16 17:30:00,2.6954,30.3901,13.0081,1.2049,384.969,311.1252,48.5079,1255.5958,735.5098,4186.9167,1.2049,49.2115,49.2115,49.2115,49.2115,49.2115,49.2115
2020-01-16 18:00:00,2.5652,28.6877,12.5718,1.2614,381.2762,299.6972,47.3352,1236.4139,681.2663,4154.0202,1.2614,90.5168,90.5168,90.5168,90.5168,90.5168,90.5168
2020-01-16 18:30:00,2.4548,27.7495,12.2844,1.2806,376.8755,294.2968,46.8688,1229.4175,671.1065,4219.8417,1.2806,69.4741,69.4741,69.4741,69.4741,69.4741,69.4741
2020-01-16 19:00:00,2.3268,27.0373,12.132,1.2818,370.4382,288.2338,46.3265,1227.109,661.4245,4241.8802,1.2818,69.1878,69.1878,69.1878,69.1878,69.1878,69.1878
2020-01-16 19:30:00,2.2612,26.4335,11.9541,1.2478,366.4257,284.2244,45.953,1219.6272,653.6428,4248.4003,1.2478,52.278999999999996,52.278999999999996,52.278999999999996,52.278999999999996,52.278999999999996,52.278999999999996
2020-01-16 20:00:00,2.1622,25.4355,11.605,1.2335,356.9107,278.5465,45.2154,1212.4578,646.1605,4234.286,1.2335,98.3574,98.3574,98.3574,98.3574,98.3574,98.3574
2020-01-16 20:30:00,2.1023,24.6766,11.0887,1.2284,353.9834,273.216,44.6219,1206.2529,637.048,4235.333,1.2284,97.5074,97.5074,97.5074,97.5074,97.5074,97.5074
2020-01-16 21:00:00,2.0183,23.4994,10.6472,1.172,349.8429,266.0934,43.6193,1196.9289,624.5558,4227.7046,1.172,84.0612,84.0612,84.0612,84.0612,84.0612,84.0612
2020-01-16 21:30:00,1.9436,22.6979,10.4739,1.1014,343.3556,260.8808,42.8746,1199.9069,614.1704,4173.2192,1.1014,58.9853,58.9853,58.9853,58.9853,58.9853,58.9853
2020-01-16 22:00:00,1.8448,21.6559,9.9095,1.0152,333.7607,253.8845,41.6404,1189.2769,608.0766,4163.1593,1.0152,80.0177,80.0177,80.0177,80.0177,80.0177,80.0177
2020-01-16 22:30:00,1.7931,21.006999999999998,9.5243,0.9391,330.2232,250.1391,40.4867,1182.7317,603.3434,4141.082,0.9391,80.0748,80.0748,80.0748,80.0748,80.0748,80.0748
2020-01-16 23:00:00,1.7425,20.2998,9.1613,0.8809999999999999,324.9969,245.0057,39.1904,1170.9357,598.6296,4149.2452,0.8809999999999999,80.2178,80.2178,80.2178,80.2178,80.2178,80.2178
2020-01-16 23:30:00,1.726,19.7984,8.8961,0.826,337.5905,241.4309,38.3743,1158.0688,588.1208,4186.9612,0.826,59.6005,59.6005,59.6005,59.6005,59.6005,59.6005
2020-01-17 00:00:00,1.6571,18.5832,8.7062,0.812,293.2255,238.0982,36.8864,1167.4342,581.4818,4353.4324,0.812,55.9461,55.9461,55.9461,55.9461,55.9461,55.9461
2020-01-17 00:30:00,1.6462,18.5042,8.7493,0.7875,289.0348,236.7794,36.3942,1153.5372,580.0272,4289.2151,0.7875,59.472,59.472,59.472,59.472,59.472,59.472
2020-01-17 01:00:00,1.6235,18.354,8.5938,0.7664,286.3935,235.4465,36.0045,1151.1576,573.28,4211.37,0.7664,57.6038,57.6038,57.6038,57.6038,57.6038,57.6038
2020-01-17 01:30:00,1.6088,18.1564,8.5305,0.7481,285.3023,231.9647,35.9822,1148.4556,575.7597,4154.5783,0.7481,57.6193,57.6193,57.6193,57.6193,57.6193,57.6193
2020-01-17 02:00:00,1.6111,18.1564,8.5754,0.7352,287.1769,231.4617,35.8908,1138.0575,565.6149,4117.1127,0.7352,50.7586,50.7586,50.7586,50.7586,50.7586,50.7586
2020-01-17 02:30:00,1.6166,18.1582,8.7026,0.7136,286.718,228.1477,35.5476,1135.5863,563.8328,4153.9103,0.7136,55.8502,55.8502,55.8502,55.8502,55.8502,55.8502
2020-01-17 03:00:00,1.629,18.3359,9.0834,0.71,291.5725,230.0549,35.6226,1142.1979,570.7984,4173.9248,0.71,46.5744,46.5744,46.5744,46.5744,46.5744,46.5744
2020-01-17 03:30:00,1.6371,18.6846,9.2158,0.7181,293.0691,232.4309,35.7913,1142.6731,582.9996,4190.7998,0.7181,58.6609,58.6609,58.6609,58.6609,58.6609,58.6609
2020-01-17 04:00:00,1.6597,19.8768,9.3335,0.7266,298.5379,240.1323,36.7823,1150.5872,598.5179,4239.9787,0.7266,55.5301,55.5301,55.5301,55.5301,55.5301,55.5301
2020-01-17 04:30:00,1.7087,20.6903,9.9075,0.7416,306.3694,246.0255,37.6567,1169.9018,607.9141,4264.6226,0.7416,55.9089,55.9089,55.9089,55.9089,55.9089,55.9089
2020-01-17 05:00:00,1.8234,22.6679,10.8952,0.7737,318.7446,256.8184,39.5213,1194.7807,623.7429,4384.9496,0.7737,55.8763,55.8763,55.8763,55.8763,55.8763,55.8763
2020-01-17 05:30:00,1.929,24.5422,11.4673,0.8227,330.5149,266.95599999999996,40.9483,1215.1396,650.1306,4362.7749,0.8227,59.9878,59.9878,59.9878,59.9878,59.9878,59.9878
2020-01-17 06:00:00,2.1193,27.4872,13.3887,0.8969,347.6449,282.5849,43.3092,1249.8379,694.544,4387.9333,0.8969,70.1643,70.1643,70.1643,70.1643,70.1643,70.1643
2020-01-17 06:30:00,2.2579,29.749000000000002,14.8978,0.9911,358.0035,295.2148,44.6874,1272.4117,724.669,4368.3961,0.9911,61.8311,61.8311,61.8311,61.8311,61.8311,61.8311
2020-01-17 07:00:00,2.4238,32.2405,17.1648,1.033,367.8172,306.1816,45.883,1287.5965,752.14,4427.4397,1.033,62.6654,62.6654,62.6654,62.6654,62.6654,62.6654
2020-01-17 07:30:00,2.5829,34.5402,18.0538,1.0182,375.0614,311.3429,46.0894,1286.188,771.6715,4342.5037,1.0182,44.125,44.125,44.125,44.125,44.125,44.125
2020-01-17 08:00:00,2.843,36.1788,17.4178,0.9479,374.8588,317.4,47.1511,1296.8544,799.4716,4301.1094,0.9479,44.6092,44.6092,44.6092,44.6092,44.6092,44.6092
2020-01-17 08:30:00,2.9898,37.0357,15.9324,0.9085,371.3109,319.8273,47.4333,1296.4080000000001,810.7024,4258.439,0.9085,34.3918,34.3918,34.3918,34.3918,34.3918,34.3918
2020-01-17 09:00:00,3.1225,37.1022,14.0368,0.8699,364.7672,321.2756,47.37,1303.105,820.895,4279.5908,0.8699,50.4092,50.4092,50.4092,50.4092,50.4092,50.4092
2020-01-17 09:30:00,3.1826,36.9927,11.3483,0.8228,350.5439,318.1881,47.5857,1296.8934,826.7643,4252.5895,0.8228,41.806999999999995,41.806999999999995,41.806999999999995,41.806999999999995,41.806999999999995,41.806999999999995
2020-01-17 10:00:00,3.2247,37.6737,9.6611,0.8043,344.8556,318.9574,47.5787,1297.0997,828.166,4230.3096,0.8043,43.7232,43.7232,43.7232,43.7232,43.7232,43.7232
